analysis_tier,dataset,model,corruption_scope,severity,method,metric,signal_label,n_replicates,mean,std,clean_mean,frozen_cutoff,normalized_mean,normalized_std,crossing_severity
secondary/exploratory,hushem,resnet50,gaussian_noise,4,raw_softmax,mean_predictive_entropy,Predictive entropy,5,1.0086552381515503,0.030544653815558383,0.41389878988265993,0.8277975797653199,1.4369610706943683,0.07379739820988067,3.0
secondary/exploratory,hushem,resnet50,gaussian_noise,5,raw_softmax,mean_predictive_entropy,Predictive entropy,5,1.166815996170044,0.030380305824589122,0.41389878988265993,0.8277975797653199,1.8190853046485969,0.07340032531431638,3.0
secondary/exploratory,hushem,resnet50,gaussian_noise,0,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,5,0.08571428571428567,0.07284313590846836,0.08571428571428567,0.17142857142857135,0.0,0.8498365855987979,4.0
secondary/exploratory,hushem,resnet50,gaussian_noise,1,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,5,0.10809523809523805,0.03763110114310541,0.08571428571428567,0.17142857142857135,0.2611111111111112,0.43902951333622997,4.0
secondary/exploratory,hushem,resnet50,gaussian_noise,2,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,5,0.0909523809523809,0.05503039770165041,0.08571428571428567,0.17142857142857135,0.061111111111110956,0.6420213065192552,4.0
secondary/exploratory,hushem,resnet50,gaussian_noise,3,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,5,0.12492063492063485,0.07149820239227193,0.08571428571428567,0.17142857142857135,0.45740740740740726,0.8341456945765063,4.0
secondary/exploratory,hushem,resnet50,gaussian_noise,4,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,5,0.20507936507936506,0.08750625360080946,0.08571428571428567,0.17142857142857135,1.3925925925925935,1.0209062920094443,4.0
secondary/exploratory,hushem,resnet50,gaussian_noise,5,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,5,0.3296825396825397,0.1242457719271515,0.08571428571428567,0.17142857142857135,2.846296296296298,1.4495340058167683,4.0
secondary/exploratory,smids,mobilenet_v3_large,gaussian_noise,0,aps,conformal_coverage,APS coverage,3,0.9577777777777777,0.010715167512214404,0.9577777777777777,0.85,-0.0,0.09941908001023676,2.0
secondary/exploratory,smids,mobilenet_v3_large,gaussian_noise,1,aps,conformal_coverage,APS coverage,3,0.9644444444444445,0.005091750772173152,0.9577777777777777,0.85,-0.06185567010309423,0.04724304840160658,2.0
secondary/exploratory,smids,mobilenet_v3_large,gaussian_noise,2,aps,conformal_coverage,APS coverage,3,0.8477777777777776,0.14307470206283976,0.9577777777777777,0.85,1.0206185567010322,1.327497235634596,2.0
secondary/exploratory,smids,mobilenet_v3_large,gaussian_noise,3,aps,conformal_coverage,APS coverage,3,0.6155555555555555,0.2452738454447585,0.9577777777777777,0.85,3.1752577319587636,2.275736710312193,2.0
secondary/exploratory,smids,mobilenet_v3_large,gaussian_noise,4,aps,conformal_coverage,APS coverage,3,0.5977777777777777,0.24824569669165653,0.9577777777777777,0.85,3.340206185567011,2.3033105878607314,2.0
secondary/exploratory,smids,mobilenet_v3_large,gaussian_noise,5,aps,conformal_coverage,APS coverage,3,0.5511111111111111,0.1972683827044132,0.9577777777777777,0.85,3.77319587628866,1.830325200350226,2.0
secondary/exploratory,smids,mobilenet_v3_large,gaussian_noise,0,raw_softmax,accuracy,Accuracy,3,0.8888888888888888,0.016442942874387495,0.8888888888888888,0.8388888888888888,-0.0,0.3288588574877496,2.0
secondary/exploratory,smids,mobilenet_v3_large,gaussian_noise,1,raw_softmax,accuracy,Accuracy,3,0.8388888888888889,0.022194427061597983,0.8888888888888888,0.8388888888888888,0.9999999999999978,0.44388854123195925,2.0
secondary/exploratory,smids,mobilenet_v3_large,gaussian_noise,2,raw_softmax,accuracy,Accuracy,3,0.5066666666666667,0.2280594464412977,0.8888888888888888,0.8388888888888888,7.644444444444436,4.56118892882595,2.0
secondary/exploratory,smids,mobilenet_v3_large,gaussian_noise,3,raw_softmax,accuracy,Accuracy,3,0.34777777777777774,0.04233901974057253,0.8888888888888888,0.8388888888888888,10.822222222222212,0.8467803948114498,2.0
secondary/exploratory,smids,mobilenet_v3_large,gaussian_noise,4,raw_softmax,accuracy,Accuracy,3,0.32444444444444437,0.0019245008972987368,0.8888888888888888,0.8388888888888888,11.28888888888888,0.0384900179459747,2.0
secondary/exploratory,smids,mobilenet_v3_large,gaussian_noise,5,raw_softmax,accuracy,Accuracy,3,0.3233333333333333,0.0,0.8888888888888888,0.8388888888888888,11.311111111111101,0.0,2.0
secondary/exploratory,smids,mobilenet_v3_large,gaussian_noise,0,raw_softmax,ece,ECE,3,0.03958280318313167,0.0059184862295023335,0.03958280318313167,0.07916560636626334,0.0,0.14952165469737408,2.0
secondary/exploratory,smids,mobilenet_v3_large,gaussian_noise,1,raw_softmax,ece,ECE,3,0.07082527826229727,0.02731197144164339,0.03958280318313167,0.07916560636626334,0.7892941521756518,0.6899958882468048,2.0
secondary/exploratory,smids,mobilenet_v3_large,gaussian_noise,2,raw_softmax,ece,ECE,3,0.3975536926918559,0.2622327683693258,0.03958280318313167,0.07916560636626334,9.043596226688528,6.624916561772894,2.0
secondary/exploratory,smids,mobilenet_v3_large,gaussian_noise,3,raw_softmax,ece,ECE,3,0.5945585352513526,0.11171367978312151,0.03958280318313167,0.07916560636626334,14.020627329009521,2.82227813089116,2.0
secondary/exploratory,smids,mobilenet_v3_large,gaussian_noise,4,raw_softmax,ece,ECE,3,0.623028958870305,0.06637896538507951,0.03958280318313167,0.07916560636626334,14.73988976949997,1.676964743451194,2.0
secondary/exploratory,smids,mobilenet_v3_large,gaussian_noise,5,raw_softmax,ece,ECE,3,0.6194610300328997,0.06243954543537422,0.03958280318313167,0.07916560636626334,14.64975141267622,1.577441222302897,2.0
secondary/exploratory,smids,mobilenet_v3_large,gaussian_noise,0,raw_softmax,mean_predictive_entropy,Predictive entropy,3,0.21680468817551923,0.032669039399142466,0.21680468817551923,0.43360937635103847,0.0,0.15068419264390856,
secondary/exploratory,smids,mobilenet_v3_large,gaussian_noise,1,raw_softmax,mean_predictive_entropy,Predictive entropy,3,0.2864434719085693,0.011301180118981765,0.21680468817551923,0.43360937635103847,0.32120515621263857,0.05212608737423904,
secondary/exploratory,smids,mobilenet_v3_large,gaussian_noise,2,raw_softmax,mean_predictive_entropy,Predictive entropy,3,0.2892734110355377,0.1316686457544387,0.21680468817551923,0.43360937635103847,0.33425809870564127,0.6073145689905161,
secondary/exploratory,smids,mobilenet_v3_large,gaussian_noise,3,raw_softmax,mean_predictive_entropy,Predictive entropy,3,0.19861445700128866,0.20913225722753737,0.21680468817551923,0.43360937635103847,-0.08390146600291344,0.9646113236178248,
secondary/exploratory,smids,mobilenet_v3_large,gaussian_noise,4,raw_softmax,mean_predictive_entropy,Predictive entropy,3,0.19947247688348094,0.22290097195803923,0.21680468817551923,0.43360937635103847,-0.07994389529993284,1.0281187820882574,
secondary/exploratory,smids,mobilenet_v3_large,gaussian_noise,5,raw_softmax,mean_predictive_entropy,Predictive entropy,3,0.22247150711094335,0.22573091506457169,0.21680468817551923,0.43360937635103847,0.026137898507233446,1.0411717429367857,
secondary/exploratory,smids,mobilenet_v3_large,gaussian_noise,0,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,3,0.05416666666666664,0.014433756729740645,0.05416666666666664,0.10833333333333328,0.0,0.26646935501059665,2.0
secondary/exploratory,smids,mobilenet_v3_large,gaussian_noise,1,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,3,0.08888888888888886,0.03127313958110473,0.05416666666666664,0.10833333333333328,0.6410256410256414,0.5773502691896261,2.0
secondary/exploratory,smids,mobilenet_v3_large,gaussian_noise,2,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,3,0.4486111111111111,0.22974674059671626,0.05416666666666664,0.10833333333333328,7.282051282051286,4.241478287939379,2.0
secondary/exploratory,smids,mobilenet_v3_large,gaussian_noise,3,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,3,0.6097222222222222,0.03640372895022543,0.05416666666666664,0.10833333333333328,10.256410256410263,0.6720688421580082,2.0
secondary/exploratory,smids,mobilenet_v3_large,gaussian_noise,4,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,3,0.6333333333333333,0.02319901817845845,0.05416666666666664,0.10833333333333328,10.692307692307697,0.42828956637154086,2.0
secondary/exploratory,smids,mobilenet_v3_large,gaussian_noise,5,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,3,0.6986111111111111,0.010485881160098291,0.05416666666666664,0.10833333333333328,11.897435897435901,0.19358549834027625,2.0
secondary/exploratory,smids,resnet50,gaussian_noise,0,aps,conformal_coverage,APS coverage,5,0.9773333333333334,0.013824294235551829,0.9773333333333334,0.85,-0.0,0.10856775577658498,4.0
secondary/exploratory,smids,resnet50,gaussian_noise,1,aps,conformal_coverage,APS coverage,5,0.9813333333333333,0.007673909622147467,0.9773333333333334,0.85,-0.031413612565444164,0.06026630593309525,4.0
secondary/exploratory,smids,resnet50,gaussian_noise,2,aps,conformal_coverage,APS coverage,5,0.97,0.004082482904638628,0.9773333333333334,0.85,0.05759162303664981,0.03206138406784261,4.0
secondary/exploratory,smids,resnet50,gaussian_noise,3,aps,conformal_coverage,APS coverage,5,0.892,0.02824496021908645,0.9773333333333334,0.85,0.6701570680628272,0.22181905931219711,4.0
secondary/exploratory,smids,resnet50,gaussian_noise,4,aps,conformal_coverage,APS coverage,5,0.8066666666666666,0.04988876515698591,0.9773333333333334,0.85,1.3403141361256543,0.3917965850025069,4.0
secondary/exploratory,smids,resnet50,gaussian_noise,5,aps,conformal_coverage,APS coverage,5,0.7453333333333333,0.050144236403044835,0.9773333333333334,0.85,1.8219895287958112,0.3938029036888335,4.0
secondary/exploratory,smids,resnet50,gaussian_noise,0,raw_softmax,accuracy,Accuracy,5,0.8966666666666667,0.007071067811865407,0.8966666666666667,0.8466666666666667,-0.0,0.141421356237308,2.0
secondary/exploratory,smids,resnet50,gaussian_noise,1,raw_softmax,accuracy,Accuracy,5,0.8939999999999999,0.021265517210315457,0.8966666666666667,0.8466666666666667,0.05333333333333629,0.42531034420630875,2.0
secondary/exploratory,smids,resnet50,gaussian_noise,2,raw_softmax,accuracy,Accuracy,5,0.8460000000000001,0.024653149449467428,0.8966666666666667,0.8466666666666667,1.0133333333333319,0.49306298898934814,2.0
secondary/exploratory,smids,resnet50,gaussian_noise,3,raw_softmax,accuracy,Accuracy,5,0.5513333333333333,0.05326036675302437,0.8966666666666667,0.8466666666666667,6.906666666666662,1.0652073350604865,2.0
secondary/exploratory,smids,resnet50,gaussian_noise,4,raw_softmax,accuracy,Accuracy,5,0.39599999999999996,0.03854290538549937,0.8966666666666667,0.8466666666666667,10.013333333333327,0.7708581077099868,2.0
secondary/exploratory,smids,resnet50,gaussian_noise,5,raw_softmax,accuracy,Accuracy,5,0.3373333333333333,0.019206480387850604,0.8966666666666667,0.8466666666666667,11.186666666666659,0.3841296077570117,2.0
secondary/exploratory,smids,resnet50,gaussian_noise,0,raw_softmax,ece,ECE,5,0.0468318364024162,0.010724334451363692,0.0468318364024162,0.0936636728048324,0.0,0.22899666712216285,3.0
secondary/exploratory,smids,resnet50,gaussian_noise,1,raw_softmax,ece,ECE,5,0.04651496758063634,0.009227585480361405,0.0468318364024162,0.0936636728048324,-0.006766098579971746,0.19703659282268346,3.0
secondary/exploratory,smids,resnet50,gaussian_noise,2,raw_softmax,ece,ECE,5,0.07918881464004514,0.017733830602329588,0.0468318364024162,0.0936636728048324,0.6909184162583798,0.37867040809475166,3.0
secondary/exploratory,smids,resnet50,gaussian_noise,3,raw_softmax,ece,ECE,5,0.35654257295529046,0.05035069475557142,0.0468318364024162,0.0936636728048324,6.613252017102096,1.0751381671843574,3.0
secondary/exploratory,smids,resnet50,gaussian_noise,4,raw_softmax,ece,ECE,5,0.5508645036617915,0.04918167088576615,0.0468318364024162,0.0936636728048324,10.762607362400393,1.0501760055522553,3.0
secondary/exploratory,smids,resnet50,gaussian_noise,5,raw_softmax,ece,ECE,5,0.634493274072806,0.0281781766703113,0.0468318364024162,0.0936636728048324,12.548332135018958,0.6016884844784242,3.0
secondary/exploratory,smids,resnet50,gaussian_noise,0,raw_softmax,mean_predictive_entropy,Predictive entropy,5,0.18622796833515162,0.03649808680153978,0.18622796833515162,0.37245593667030324,0.0,0.19598606550791947,
secondary/exploratory,smids,resnet50,gaussian_noise,1,raw_softmax,mean_predictive_entropy,Predictive entropy,5,0.20475394725799556,0.02555589390565521,0.18622796833515162,0.37245593667030324,0.09948011079357864,0.1372290861255741,
secondary/exploratory,smids,resnet50,gaussian_noise,2,raw_softmax,mean_predictive_entropy,Predictive entropy,5,0.23995850086212153,0.034040849077947785,0.18622796833515162,0.37245593667030324,0.28852020997335853,0.18279128200918238,
secondary/exploratory,smids,resnet50,gaussian_noise,3,raw_softmax,mean_predictive_entropy,Predictive entropy,5,0.2568063348531723,0.03019477876154623,0.18622796833515162,0.37245593667030324,0.3789890806895442,0.16213879704258574,
secondary/exploratory,smids,resnet50,gaussian_noise,4,raw_softmax,mean_predictive_entropy,Predictive entropy,5,0.16379269361495966,0.028006077479454095,0.18622796833515162,0.37245593667030324,-0.12047210159010889,0.15038599051379858,
secondary/exploratory,smids,resnet50,gaussian_noise,5,raw_softmax,mean_predictive_entropy,Predictive entropy,5,0.10642875134944911,0.036248578232092606,0.18622796833515162,0.37245593667030324,-0.42850285968909396,0.1946462636957763,
secondary/exploratory,smids,resnet50,gaussian_noise,0,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,5,0.0483333333333333,0.008640183897219877,0.0483333333333333,0.0966666666666666,0.0,0.17876242545972174,2.0
secondary/exploratory,smids,resnet50,gaussian_noise,1,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,5,0.05166666666666662,0.014006446928309699,0.0483333333333333,0.0966666666666666,0.06896551724137909,0.2897885571374423,2.0
secondary/exploratory,smids,resnet50,gaussian_noise,2,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,5,0.1033333333333333,0.025752561900604078,0.0483333333333333,0.0966666666666666,1.1379310344827596,0.5328116255297399,2.0
secondary/exploratory,smids,resnet50,gaussian_noise,3,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,5,0.4208333333333333,0.057960115596848126,0.0483333333333333,0.0966666666666666,7.706896551724143,1.199174805452031,2.0
secondary/exploratory,smids,resnet50,gaussian_noise,4,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,5,0.5766666666666667,0.036514837167011066,0.0483333333333333,0.0966666666666666,10.931034482758628,0.7554793896622984,2.0
secondary/exploratory,smids,resnet50,gaussian_noise,5,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,5,0.6416666666666667,0.03159531435021481,0.0483333333333333,0.0966666666666666,12.275862068965527,0.653696158969962,2.0
secondary/exploratory,smids,xception,gaussian_noise,0,aps,conformal_coverage,APS coverage,3,0.9866666666666667,0.005773502691896279,0.9866666666666667,0.85,-0.0,0.04224514164802154,3.0
secondary/exploratory,smids,xception,gaussian_noise,1,aps,conformal_coverage,APS coverage,3,0.9844444444444443,0.011706281947614213,0.9866666666666667,0.85,0.016260162601626927,0.08565572156790885,3.0
secondary/exploratory,smids,xception,gaussian_noise,2,aps,conformal_coverage,APS coverage,3,0.9155555555555556,0.012619796324000645,0.9866666666666667,0.85,0.5203252032520325,0.09233997310244371,3.0
secondary/exploratory,smids,xception,gaussian_noise,3,aps,conformal_coverage,APS coverage,3,0.7333333333333334,0.0693621734889494,0.9866666666666667,0.85,1.853658536585365,0.5075280986996296,3.0
secondary/exploratory,smids,xception,gaussian_noise,4,aps,conformal_coverage,APS coverage,3,0.6699999999999999,0.02333333333333331,0.9866666666666667,0.85,2.317073170731707,0.17073170731707293,3.0
secondary/exploratory,smids,xception,gaussian_noise,5,aps,conformal_coverage,APS coverage,3,0.7000000000000001,0.055677643628300175,0.9866666666666667,0.85,2.097560975609755,0.40739739240219625,3.0
secondary/exploratory,smids,xception,gaussian_noise,0,raw_softmax,accuracy,Accuracy,3,0.8877777777777779,0.021688023662159054,0.8877777777777779,0.8377777777777778,-0.0,0.4337604732431807,2.0
secondary/exploratory,smids,xception,gaussian_noise,1,raw_softmax,accuracy,Accuracy,3,0.8666666666666667,0.03711842908553348,0.8877777777777779,0.8377777777777778,0.42222222222222344,0.7423685817106689,2.0
secondary/exploratory,smids,xception,gaussian_noise,2,raw_softmax,accuracy,Accuracy,3,0.6999999999999998,0.029627314724385286,0.8877777777777779,0.8377777777777778,3.7555555555555573,0.5925462944877052,2.0
secondary/exploratory,smids,xception,gaussian_noise,3,raw_softmax,accuracy,Accuracy,3,0.36222222222222217,0.017105338131489577,0.8877777777777779,0.8377777777777778,10.511111111111106,0.34210676262979123,2.0
secondary/exploratory,smids,xception,gaussian_noise,4,raw_softmax,accuracy,Accuracy,3,0.32444444444444437,0.0019245008972987368,0.8877777777777779,0.8377777777777778,11.266666666666659,0.0384900179459747,2.0
secondary/exploratory,smids,xception,gaussian_noise,5,raw_softmax,accuracy,Accuracy,3,0.32444444444444437,0.001924500897298725,0.8877777777777779,0.8377777777777778,11.266666666666659,0.03849001794597447,2.0
secondary/exploratory,smids,xception,gaussian_noise,0,raw_softmax,ece,ECE,3,0.051576605041821766,0.02328901129418406,0.051576605041821766,0.10315321008364353,0.0,0.4515421531777784,2.0
secondary/exploratory,smids,xception,gaussian_noise,1,raw_softmax,ece,ECE,3,0.048580245408746926,0.01702598238608989,0.051576605041821766,0.10315321008364353,-0.05809532501499838,0.3301105680043129,2.0
secondary/exploratory,smids,xception,gaussian_noise,2,raw_softmax,ece,ECE,3,0.15743850724564656,0.04711111856459608,0.051576605041821766,0.10315321008364353,2.052517844437122,0.9134203099718414,2.0
secondary/exploratory,smids,xception,gaussian_noise,3,raw_softmax,ece,ECE,3,0.5464594107204013,0.07164881233065754,0.051576605041821766,0.10315321008364353,9.59510237785708,1.389172712561439,2.0
secondary/exploratory,smids,xception,gaussian_noise,4,raw_softmax,ece,ECE,3,0.5902672369612588,0.0758043474575665,0.051576605041821766,0.10315321008364353,10.444476356724733,1.4697428688084309,2.0
secondary/exploratory,smids,xception,gaussian_noise,5,raw_softmax,ece,ECE,3,0.4301093629002571,0.22066592091932982,0.051576605041821766,0.10315321008364353,7.339233700075753,4.27841112730082,2.0
secondary/exploratory,smids,xception,gaussian_noise,0,raw_softmax,mean_predictive_entropy,Predictive entropy,3,0.28184684614340466,0.1500669198712702,0.28184684614340466,0.5636936922868093,0.0,0.5324413663827752,5.0
secondary/exploratory,smids,xception,gaussian_noise,1,raw_softmax,mean_predictive_entropy,Predictive entropy,3,0.31631993254025775,0.14778642872789724,0.28184684614340466,0.5636936922868093,0.12231141440310127,0.5243501240127519,5.0
secondary/exploratory,smids,xception,gaussian_noise,2,raw_softmax,mean_predictive_entropy,Predictive entropy,3,0.4061628480752309,0.1407608099798371,0.28184684614340466,0.5636936922868093,0.44107643435745175,0.49942304448642827,5.0
secondary/exploratory,smids,xception,gaussian_noise,3,raw_softmax,mean_predictive_entropy,Predictive entropy,3,0.2705746640761693,0.1703584861875575,0.28184684614340466,0.5636936922868093,-0.03999399752552144,0.6044363757076725,5.0
secondary/exploratory,smids,xception,gaussian_noise,4,raw_softmax,mean_predictive_entropy,Predictive entropy,3,0.2979925684630871,0.24224108130251476,0.28184684614340466,0.5636936922868093,0.05728544612298915,0.859477707901197,5.0
secondary/exploratory,smids,xception,gaussian_noise,5,raw_softmax,mean_predictive_entropy,Predictive entropy,3,0.583778502419591,0.48700772544003645,0.28184684614340466,0.5636936922868093,1.0712614329647756,1.7279161789599917,5.0
secondary/exploratory,smids,xception,gaussian_noise,0,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,3,0.052777777777777764,0.01683938285136407,0.052777777777777764,0.10555555555555553,0.0,0.3190619908679509,2.0
secondary/exploratory,smids,xception,gaussian_noise,1,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,3,0.07777777777777774,0.022948210613692073,0.052777777777777764,0.10555555555555553,0.47368421052631543,0.4348082011015341,2.0
secondary/exploratory,smids,xception,gaussian_noise,2,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,3,0.23749999999999996,0.03818813079129867,0.052777777777777764,0.10555555555555553,3.5000000000000004,0.7235645834140804,2.0
secondary/exploratory,smids,xception,gaussian_noise,3,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,3,0.6069444444444444,0.030142408908625982,0.052777777777777764,0.10555555555555553,10.500000000000002,0.5711193266897556,2.0
secondary/exploratory,smids,xception,gaussian_noise,4,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,3,0.6666666666666666,0.036324157862838956,0.052777777777777764,0.10555555555555553,11.631578947368423,0.6882472016116856,2.0
secondary/exploratory,smids,xception,gaussian_noise,5,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,3,0.6680555555555556,0.023692669596155548,0.052777777777777764,0.10555555555555553,11.65789473684211,0.44891373971663157,2.0
secondary/exploratory,hushem,resnet50,shot_noise,0,aps,conformal_coverage,APS coverage,5,0.9582452431289639,0.03827820942600411,0.9582452431289639,0.85,-0.0,0.35362486442382757,
secondary/exploratory,hushem,resnet50,shot_noise,1,aps,conformal_coverage,APS coverage,5,0.9723044397463003,0.030162991562676662,0.9582452431289639,0.85,-0.12988281250000303,0.27865419939738445,
secondary/exploratory,hushem,resnet50,shot_noise,2,aps,conformal_coverage,APS coverage,5,0.9723044397463003,0.030162991562676666,0.9582452431289639,0.85,-0.12988281250000303,0.2786541993973845,
secondary/exploratory,hushem,resnet50,shot_noise,3,aps,conformal_coverage,APS coverage,5,0.9723044397463003,0.025286154683748778,0.9582452431289639,0.85,-0.12988281250000303,0.23360060869947638,
secondary/exploratory,hushem,resnet50,shot_noise,4,aps,conformal_coverage,APS coverage,5,0.972198731501057,0.01949020406910635,0.9582452431289639,0.85,-0.12890625000000083,0.1800559868102992,
secondary/exploratory,hushem,resnet50,shot_noise,5,aps,conformal_coverage,APS coverage,5,0.9350951374207188,0.019713950077258263,0.9582452431289639,0.85,0.21386718749999856,0.18212301536217135,
secondary/exploratory,hushem,resnet50,shot_noise,0,raw_softmax,accuracy,Accuracy,5,0.8654334038054967,0.07816300968507428,0.8654334038054967,0.8154334038054967,-0.0,1.5632601937014843,3.0
secondary/exploratory,hushem,resnet50,shot_noise,1,raw_softmax,accuracy,Accuracy,5,0.8515856236786469,0.061135566501254894,0.8654334038054967,0.8154334038054967,0.2769556025369966,1.2227113300250967,3.0
secondary/exploratory,hushem,resnet50,shot_noise,2,raw_softmax,accuracy,Accuracy,5,0.8472515856236786,0.06052431717967962,0.8654334038054967,0.8154334038054967,0.3636363636363612,1.2104863435935913,3.0
secondary/exploratory,hushem,resnet50,shot_noise,3,raw_softmax,accuracy,Accuracy,5,0.814799154334038,0.05203595072440097,0.8654334038054967,0.8154334038054967,1.0126849894291725,1.0407190144880185,3.0
secondary/exploratory,hushem,resnet50,shot_noise,4,raw_softmax,accuracy,Accuracy,5,0.7125792811839323,0.0793977297000083,0.8654334038054967,0.8154334038054967,3.057082452431285,1.5879545940001647,3.0
secondary/exploratory,hushem,resnet50,shot_noise,5,raw_softmax,accuracy,Accuracy,5,0.48118393234672296,0.06932720350841748,0.8654334038054967,0.8154334038054967,7.684989429175468,1.3865440701683482,3.0
secondary/exploratory,hushem,resnet50,shot_noise,0,raw_softmax,ece,ECE,5,0.13218638327358637,0.042488959005374076,0.13218638327358637,0.26437276654717273,0.0,0.32143219258397143,
secondary/exploratory,hushem,resnet50,shot_noise,1,raw_softmax,ece,ECE,5,0.10152105509163714,0.030125281553275804,0.13218638327358637,0.26437276654717273,-0.23198552999578745,0.2279000363518946,
secondary/exploratory,hushem,resnet50,shot_noise,2,raw_softmax,ece,ECE,5,0.12052912504489019,0.033431902526662616,0.13218638327358637,0.26437276654717273,-0.08818804130958884,0.2529148744274859,
secondary/exploratory,hushem,resnet50,shot_noise,3,raw_softmax,ece,ECE,5,0.11388070944373749,0.04486714845531617,0.13218638327358637,0.26437276654717273,-0.13848380881986608,0.33942337587415916,
secondary/exploratory,hushem,resnet50,shot_noise,4,raw_softmax,ece,ECE,5,0.19305254912149578,0.015246524077226278,0.13218638327358637,0.26437276654717273,0.46045715406203835,0.1153411092704649,
secondary/exploratory,hushem,resnet50,shot_noise,5,raw_softmax,ece,ECE,5,0.17109810643480894,0.08340576888572598,0.13218638327358637,0.26437276654717273,0.29437013251725724,0.6309709579775773,
secondary/exploratory,hushem,resnet50,shot_noise,0,raw_softmax,mean_predictive_entropy,Predictive entropy,5,0.41389878988265993,0.07404948582141009,0.41389878988265993,0.8277975797653199,0.0,0.17890722957272495,4.0
secondary/exploratory,hushem,resnet50,shot_noise,1,raw_softmax,mean_predictive_entropy,Predictive entropy,5,0.4266676723957062,0.06537908398760249,0.41389878988265993,0.8277975797653199,0.030850253311120394,0.15795910881048342,4.0
secondary/exploratory,hushem,resnet50,shot_noise,2,raw_softmax,mean_predictive_entropy,Predictive entropy,5,0.4711423635482788,0.08342606638500619,0.41389878988265993,0.8277975797653199,0.13830331246401423,0.20156151316281312,4.0
secondary/exploratory,hushem,resnet50,shot_noise,3,raw_softmax,mean_predictive_entropy,Predictive entropy,5,0.5839996814727784,0.1429902440031735,0.41389878988265993,0.8277975797653199,0.4109721887284134,0.3454715198459777,4.0
secondary/exploratory,hushem,resnet50,shot_noise,4,raw_softmax,mean_predictive_entropy,Predictive entropy,5,0.9324541211128234,0.10036360374831652,0.41389878988265993,0.8277975797653199,1.2528553934095183,0.24248344329967608,4.0
secondary/exploratory,hushem,resnet50,shot_noise,5,raw_softmax,mean_predictive_entropy,Predictive entropy,5,1.135522222518921,0.08711489444454276,0.41389878988265993,0.8277975797653199,1.7434779957700308,0.21047390466939944,4.0
secondary/exploratory,hushem,resnet50,shot_noise,0,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,5,0.08571428571428567,0.07284313590846836,0.08571428571428567,0.17142857142857135,0.0,0.8498365855987979,4.0
secondary/exploratory,hushem,resnet50,shot_noise,1,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,5,0.09111111111111106,0.05138053802344557,0.08571428571428567,0.17142857142857135,0.06296296296296286,0.5994396102735319,4.0
secondary/exploratory,hushem,resnet50,shot_noise,2,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,5,0.08539682539682533,0.045431222399995724,0.08571428571428567,0.17142857142857135,-0.0037037037037039836,0.5300309279999503,4.0
secondary/exploratory,hushem,resnet50,shot_noise,3,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,5,0.1306349206349206,0.0656277706706144,0.08571428571428567,0.17142857142857135,0.5240740740740745,0.7656573244905017,4.0
secondary/exploratory,hushem,resnet50,shot_noise,4,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,5,0.24460317460317454,0.07263617631282253,0.08571428571428567,0.17142857142857135,1.8537037037037043,0.8474220569829299,4.0
secondary/exploratory,hushem,resnet50,shot_noise,5,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,5,0.43793650793650796,0.07428249212927805,0.08571428571428567,0.17142857142857135,4.109259259259262,0.8666290748415777,4.0
secondary/exploratory,smids,mobilenet_v3_large,shot_noise,0,aps,conformal_coverage,APS coverage,3,0.9577777777777777,0.010715167512214404,0.9577777777777777,0.85,-0.0,0.09941908001023676,3.0
secondary/exploratory,smids,mobilenet_v3_large,shot_noise,1,aps,conformal_coverage,APS coverage,3,0.9700000000000001,0.0057735026918962545,0.9577777777777777,0.85,-0.11340206185567138,0.05356858167738794,3.0
secondary/exploratory,smids,mobilenet_v3_large,shot_noise,2,aps,conformal_coverage,APS coverage,3,0.9111111111111111,0.050589121945920995,0.9577777777777777,0.85,0.4329896907216493,0.46938360568380316,3.0
